Specimen_id,site,Year,Family,Bee,Sex,Date,Period,Flower
405,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_24,B,Aegopodium podagraria L.
406,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_24,B,Aegopodium podagraria L.
407,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_24,B,Aegopodium podagraria L.
408,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_24,B,Aegopodium podagraria L.
413,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_24,B,Aegopodium podagraria L.
414,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_24,B,Aegopodium podagraria L.
415,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_24,B,Aegopodium podagraria L.
416,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_24,B,Aegopodium podagraria L.
417,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_24,B,Aegopodium podagraria L.
418,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_24,B,Aegopodium podagraria L.
437,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_24,C,Heracleum lanatum Michx. var. lanatum
438,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_24,C,Heracleum lanatum Michx. var. lanatum
439,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_24,C,Heracleum lanatum Michx. var. lanatum
470,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_24,D,Heracleum lanatum Michx. var. lanatum
538,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_01,A,Aegopodium podagraria L.
539,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_01,A,Aegopodium podagraria L.
540,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_01,A,Aegopodium podagraria L.
542,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_01,A,Aegopodium podagraria L.
543,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_01,A,Aegopodium podagraria L.
544,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_01,A,Aegopodium podagraria L.
614,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_01,C,Aegopodium podagraria L.
618,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_01,C,Aegopodium podagraria L.
619,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_01,C,Aegopodium podagraria L.
620,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_01,C,Aegopodium podagraria L.
623,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_01,C,Aegopodium podagraria L.
637,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_01,C,Rorippa sylvestris (L.) Besser
638,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_01,C,Rorippa sylvestris (L.) Besser
656,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_01,D,Rosa multiflora Thunb.
6059,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,05_22,D,Taraxacum officinale Weber ex F.H.Wigg.
6060,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_10,C,Aegopodium podagraria L.
6061,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_10,C,Aegopodium podagraria L.
6062,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_10,C,Aegopodium podagraria L.
6063,UC,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_10,C,Aegopodium podagraria L.
6133,UC,1979,Andrenidae,Andrena (Micrandrena) sublevigata Hirashima,female,06_13,A,Spiraea cantoniensis Lour.
68,UC,1979,Andrenidae,Andrena (Ptilandrena) takachihoi Hirashima,female,09_17,D,Solidago altissima L.
69,UC,1979,Andrenidae,Andrena (Ptilandrena) takachihoi Hirashima,female,09_17,D,Solidago altissima L.
114,UC,1979,Andrenidae,Andrena (Ptilandrena) takachihoi Hirashima,female,09_24,C,Solidago altissima L.
185,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_13,D,Ornithogalum sp.
216,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,B,Trifolium repens L.
217,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,B,Trifolium repens L.
218,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,B,Trifolium repens L.
219,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,B,Trifolium repens L.
220,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,B,Trifolium repens L.
221,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,B,Trifolium repens L.
222,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,B,Trifolium repens L.
226,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,B,Trifolium repens L.
230,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,B,Enkianthus perulatus (Miq.) C.K.Schneid.
231,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,B,Enkianthus perulatus (Miq.) C.K.Schneid.
232,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,B,Enkianthus perulatus (Miq.) C.K.Schneid.
256,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,C,Lathyrus japonicus Willd.
257,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,C,Lathyrus japonicus Willd.
258,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,C,Trifolium repens L.
317,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,C,Trifolium repens L.
318,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,C,Trifolium repens L.
319,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,C,Trifolium repens L.
320,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,C,Trifolium repens L.
321,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,C,Trifolium repens L.
327,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,C,Trifolium repens L.
328,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,C,Trifolium repens L.
329,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,C,Trifolium repens L.
330,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,C,Trifolium repens L.
331,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,C,Trifolium repens L.
332,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,C,Trifolium repens L.
333,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_18,C,Trifolium repens L.
372,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_24,A,Trifolium repens L.
373,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_24,A,Trifolium repens L.
432,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_24,C,Trifolium repens L.
433,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_24,C,Trifolium repens L.
434,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_24,C,Trifolium repens L.
458,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_24,D,Trifolium repens L.
459,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_24,D,Trifolium repens L.
460,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_24,D,Trifolium repens L.
461,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_24,D,Trifolium repens L.
586,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,07_01,B,Trifolium repens L.
587,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,07_01,B,Heracleum lanatum Michx. var. lanatum
588,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,07_01,B,Heracleum lanatum Michx. var. lanatum
589,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,07_01,B,Heracleum lanatum Michx. var. lanatum
590,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,07_01,B,Heracleum lanatum Michx. var. lanatum
633,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,07_01,C,Trifolium repens L.
662,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,07_01,D,Trifolium repens L.
679,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,07_01,D,Trifolium repens L.
680,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,07_01,D,Trifolium repens L.
681,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,07_01,D,Trifolium repens L.
5912,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,07_09,B,Trifolium repens L.
5913,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,07_30,C,Melilotus officinalis (L.) Pall. subsp. albus (Medik.) H.Ohashi et Tateishi
5914,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,07_16,B,Trifolium repens L.
5915,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,07_16,B,Trifolium repens L.
6099,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_04,D,Capsella bursa-pastoris (L.) Medik.
6100,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_04,D,Capsella bursa-pastoris (L.) Medik.
6101,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_13,B,Enkianthus perulatus (Miq.) C.K.Schneid.
6102,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_13,B,Enkianthus perulatus (Miq.) C.K.Schneid.
6103,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_13,B,Enkianthus perulatus (Miq.) C.K.Schneid.
6104,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_13,B,Enkianthus perulatus (Miq.) C.K.Schneid.
6105,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_13,B,Wisteria floribunda (Willd.) DC.
6106,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_13,B,Wisteria floribunda (Willd.) DC.
6107,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_13,B,Wisteria floribunda (Willd.) DC.
6108,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_13,B,Wisteria floribunda (Willd.) DC.
6109,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_13,B,Wisteria floribunda (Willd.) DC.
6110,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,male,06_13,B,Wisteria floribunda (Willd.) DC.
169,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_13,D,Trifolium repens L.
210,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,A,Trifolium pratense L.
211,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,A,Trifolium pratense L.
224,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,B,Trifolium repens L.
225,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,B,Trifolium repens L.
229,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,B,Enkianthus perulatus (Miq.) C.K.Schneid.
311,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,C,Trifolium repens L.
312,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,C,Trifolium repens L.
313,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,C,Trifolium repens L.
314,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,C,Trifolium repens L.
315,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,C,Trifolium repens L.
316,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,C,Trifolium repens L.
322,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,C,Trifolium repens L.
323,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,C,Trifolium repens L.
324,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,C,Trifolium repens L.
325,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,C,Trifolium repens L.
326,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,C,Trifolium repens L.
338,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,C,Trifolium pratense L.
339,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_18,C,Trifolium pratense L.
451,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_24,D,Trifolium repens L.
452,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_24,D,Trifolium repens L.
453,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_24,D,Trifolium repens L.
454,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_24,D,Trifolium repens L.
455,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_24,D,Trifolium repens L.
456,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_24,D,Trifolium repens L.
457,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_24,D,Trifolium repens L.
464,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_24,D,Trifolium repens L.
632,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_01,C,Trifolium repens L.
658,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_01,D,Trifolium repens L.
659,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_01,D,Trifolium repens L.
660,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_01,D,Trifolium repens L.
661,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_01,D,Trifolium repens L.
5902,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_16,B,Trifolium repens L.
5903,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_16,B,Trifolium repens L.
5904,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_10,C,Melilotus officinalis (L.) Pall. subsp. albus (Medik.) H.Ohashi et Tateishi
5905,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_16,C,Trifolium repens L.
5906,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_16,C,Trifolium repens L.
5907,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_16,B,Trifolium repens L.
5908,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_16,B,Trifolium repens L.
5909,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_16,B,Trifolium repens L.
5910,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_16,B,Trifolium repens L.
5911,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_16,B,Trifolium repens L.
6072,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_24,D,Vicia cracca L.
6073,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_30,A,Melilotus officinalis (L.) Pall. subsp. albus (Medik.) H.Ohashi et Tateishi
6074,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_30,A,Melilotus officinalis (L.) Pall. subsp. albus (Medik.) H.Ohashi et Tateishi
6075,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_30,A,Melilotus officinalis (L.) Pall. subsp. albus (Medik.) H.Ohashi et Tateishi
6076,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_30,C,Melilotus officinalis (L.) Pall. subsp. albus (Medik.) H.Ohashi et Tateishi
6077,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,07_30,D,Vicia cracca L.
6078,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,08_05,C,Rudbeckia laciniata L.
6079,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,08_05,C,Melilotus officinalis (L.) Pall. subsp. albus (Medik.) H.Ohashi et Tateishi
6090,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_13,A,Taraxacum officinale Weber ex F.H.Wigg.
6091,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_13,B,Enkianthus perulatus (Miq.) C.K.Schneid.
6092,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_13,B,Enkianthus perulatus (Miq.) C.K.Schneid.
6093,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_13,B,Enkianthus perulatus (Miq.) C.K.Schneid.
6094,UC,1979,Andrenidae,Andrena (Taeniandrena) ezoensis Hirashima,female,06_13,B,Enkianthus perulatus (Miq.) C.K.Schneid.
